reportDate;country_name_german;cases;deaths;countryCode;population_number;population_density
06-03-2020;Spanien;400;5;ES;46528024;91
07-03-2020;Spanien;500;10;ES;46528024;91
08-03-2020;Spanien;673;17;ES;46528024;91
09-03-2020;Spanien;1073;28;ES;46528024;91
10-03-2020;Spanien;1695;35;ES;46528024;91
11-03-2020;Spanien;2277;54;ES;46528024;91
12-03-2020;Spanien;2277;55;ES;46528024;91
13-03-2020;Spanien;5232;133;ES;46528024;91
14-03-2020;Spanien;6391;195;ES;46528024;91
15-03-2020;Spanien;7798;289;ES;46528024;91
16-03-2020;Spanien;9942;342;ES;46528024;91
17-03-2020;Spanien;11748;533;ES;46528024;91
18-03-2020;Spanien;13910;623;ES;46528024;91
19-03-2020;Spanien;17963;830;ES;46528024;91
20-03-2020;Spanien;20410;1043;ES;46528024;91
21-03-2020;Spanien;25374;1375;ES;46528024;91
22-03-2020;Spanien;28768;1772;ES;46528024;91
23-03-2020;Spanien;35136;2311;ES;46528024;91
24-03-2020;Spanien;39885;2808;ES;46528024;91
25-03-2020;Spanien;49515;3647;ES;46528024;91
26-03-2020;Spanien;57786;4365;ES;46528024;91
22-01-2020;Neuseeland;0;0;NZ;4885300;18
23-01-2020;Neuseeland;0;0;NZ;4885300;18
24-01-2020;Neuseeland;0;0;NZ;4885300;18
25-01-2020;Neuseeland;0;0;NZ;4885300;18
26-01-2020;Neuseeland;0;0;NZ;4885300;18
27-01-2020;Neuseeland;0;0;NZ;4885300;18
28-01-2020;Neuseeland;0;0;NZ;4885300;18
29-01-2020;Neuseeland;0;0;NZ;4885300;18
30-01-2020;Neuseeland;0;0;NZ;4885300;18
31-01-2020;Neuseeland;0;0;NZ;4885300;18
01-02-2020;Neuseeland;0;0;NZ;4885300;18
02-02-2020;Neuseeland;0;0;NZ;4885300;18
03-02-2020;Neuseeland;0;0;NZ;4885300;18
04-02-2020;Neuseeland;0;0;NZ;4885300;18
05-02-2020;Neuseeland;0;0;NZ;4885300;18
06-02-2020;Neuseeland;0;0;NZ;4885300;18
07-02-2020;Neuseeland;0;0;NZ;4885300;18
08-02-2020;Neuseeland;0;0;NZ;4885300;18
09-02-2020;Neuseeland;0;0;NZ;4885300;18
10-02-2020;Neuseeland;0;0;NZ;4885300;18
11-02-2020;Neuseeland;0;0;NZ;4885300;18
12-02-2020;Neuseeland;0;0;NZ;4885300;18
13-02-2020;Neuseeland;0;0;NZ;4885300;18
14-02-2020;Neuseeland;0;0;NZ;4885300;18
15-02-2020;Neuseeland;0;0;NZ;4885300;18
16-02-2020;Neuseeland;0;0;NZ;4885300;18
17-02-2020;Neuseeland;0;0;NZ;4885300;18
18-02-2020;Neuseeland;0;0;NZ;4885300;18
19-02-2020;Neuseeland;0;0;NZ;4885300;18
20-02-2020;Neuseeland;0;0;NZ;4885300;18
21-02-2020;Neuseeland;0;0;NZ;4885300;18
22-02-2020;Neuseeland;0;0;NZ;4885300;18
23-02-2020;Neuseeland;0;0;NZ;4885300;18
24-02-2020;Neuseeland;0;0;NZ;4885300;18
25-02-2020;Neuseeland;0;0;NZ;4885300;18
26-02-2020;Neuseeland;0;0;NZ;4885300;18
27-02-2020;Neuseeland;0;0;NZ;4885300;18
28-02-2020;Neuseeland;1;0;NZ;4885300;18
29-02-2020;Neuseeland;1;0;NZ;4885300;18
01-03-2020;Neuseeland;1;0;NZ;4885300;18
02-03-2020;Neuseeland;1;0;NZ;4885300;18
03-03-2020;Neuseeland;1;0;NZ;4885300;18
04-03-2020;Neuseeland;3;0;NZ;4885300;18
05-03-2020;Neuseeland;3;0;NZ;4885300;18
06-03-2020;Neuseeland;4;0;NZ;4885300;18
07-03-2020;Neuseeland;5;0;NZ;4885300;18
08-03-2020;Neuseeland;5;0;NZ;4885300;18
09-03-2020;Neuseeland;5;0;NZ;4885300;18
10-03-2020;Neuseeland;5;0;NZ;4885300;18
11-03-2020;Neuseeland;5;0;NZ;4885300;18
12-03-2020;Neuseeland;5;0;NZ;4885300;18
13-03-2020;Neuseeland;5;0;NZ;4885300;18
14-03-2020;Neuseeland;6;0;NZ;4885300;18
15-03-2020;Neuseeland;8;0;NZ;4885300;18
16-03-2020;Neuseeland;8;0;NZ;4885300;18
17-03-2020;Neuseeland;12;0;NZ;4885300;18
18-03-2020;Neuseeland;20;0;NZ;4885300;18
19-03-2020;Neuseeland;28;0;NZ;4885300;18
20-03-2020;Neuseeland;39;0;NZ;4885300;18
21-03-2020;Neuseeland;52;0;NZ;4885300;18
22-03-2020;Neuseeland;102;0;NZ;4885300;18
23-03-2020;Neuseeland;102;0;NZ;4885300;18
24-03-2020;Neuseeland;155;0;NZ;4885300;18
25-03-2020;Neuseeland;205;0;NZ;4885300;18
26-03-2020;Neuseeland;283;0;NZ;4885300;18
22-01-2020;Libanon;0;0;LB;4467390;427
23-01-2020;Libanon;0;0;LB;4467390;427
24-01-2020;Libanon;0;0;LB;4467390;427
25-01-2020;Libanon;0;0;LB;4467390;427
26-01-2020;Libanon;0;0;LB;4467390;427
27-01-2020;Libanon;0;0;LB;4467390;427
28-01-2020;Libanon;0;0;LB;4467390;427
29-01-2020;Libanon;0;0;LB;4467390;427
30-01-2020;Libanon;0;0;LB;4467390;427
31-01-2020;Libanon;0;0;LB;4467390;427
01-02-2020;Libanon;0;0;LB;4467390;427
02-02-2020;Libanon;0;0;LB;4467390;427
03-02-2020;Libanon;0;0;LB;4467390;427
04-02-2020;Libanon;0;0;LB;4467390;427
05-02-2020;Libanon;0;0;LB;4467390;427
06-02-2020;Libanon;0;0;LB;4467390;427
07-02-2020;Libanon;0;0;LB;4467390;427
08-02-2020;Libanon;0;0;LB;4467390;427
09-02-2020;Libanon;0;0;LB;4467390;427
10-02-2020;Libanon;0;0;LB;4467390;427
11-02-2020;Libanon;0;0;LB;4467390;427
12-02-2020;Libanon;0;0;LB;4467390;427
13-02-2020;Libanon;0;0;LB;4467390;427
14-02-2020;Libanon;0;0;LB;4467390;427
15-02-2020;Libanon;0;0;LB;4467390;427
16-02-2020;Libanon;0;0;LB;4467390;427
17-02-2020;Libanon;0;0;LB;4467390;427
18-02-2020;Libanon;0;0;LB;4467390;427
19-02-2020;Libanon;0;0;LB;4467390;427
20-02-2020;Libanon;0;0;LB;4467390;427
21-02-2020;Libanon;1;0;LB;4467390;427
22-02-2020;Libanon;1;0;LB;4467390;427
23-02-2020;Libanon;1;0;LB;4467390;427
24-02-2020;Libanon;1;0;LB;4467390;427
25-02-2020;Libanon;1;0;LB;4467390;427
26-02-2020;Libanon;2;0;LB;4467390;427
27-02-2020;Libanon;2;0;LB;4467390;427
28-02-2020;Libanon;2;0;LB;4467390;427
29-02-2020;Libanon;4;0;LB;4467390;427
01-03-2020;Libanon;10;0;LB;4467390;427
02-03-2020;Libanon;13;0;LB;4467390;427
03-03-2020;Libanon;13;0;LB;4467390;427
04-03-2020;Libanon;13;0;LB;4467390;427
05-03-2020;Libanon;16;0;LB;4467390;427
06-03-2020;Libanon;22;0;LB;4467390;427
07-03-2020;Libanon;22;0;LB;4467390;427
08-03-2020;Libanon;32;0;LB;4467390;427
09-03-2020;Libanon;32;0;LB;4467390;427
10-03-2020;Libanon;41;1;LB;4467390;427
11-03-2020;Libanon;61;3;LB;4467390;427
12-03-2020;Libanon;61;3;LB;4467390;427
13-03-2020;Libanon;77;3;LB;4467390;427
14-03-2020;Libanon;93;3;LB;4467390;427
15-03-2020;Libanon;110;3;LB;4467390;427
16-03-2020;Libanon;110;3;LB;4467390;427
17-03-2020;Libanon;120;3;LB;4467390;427
18-03-2020;Libanon;133;3;LB;4467390;427
19-03-2020;Libanon;157;4;LB;4467390;427
20-03-2020;Libanon;163;4;LB;4467390;427
21-03-2020;Libanon;187;4;LB;4467390;427
22-03-2020;Libanon;248;4;LB;4467390;427
23-03-2020;Libanon;267;4;LB;4467390;427
24-03-2020;Libanon;318;4;LB;4467390;427
25-03-2020;Libanon;333;6;LB;4467390;427
26-03-2020;Libanon;368;6;LB;4467390;427
22-01-2020;Jordanien;0;0;JO;10428241;116
23-01-2020;Jordanien;0;0;JO;10428241;116
24-01-2020;Jordanien;0;0;JO;10428241;116
25-01-2020;Jordanien;0;0;JO;10428241;116
26-01-2020;Jordanien;0;0;JO;10428241;116
27-01-2020;Jordanien;0;0;JO;10428241;116
28-01-2020;Jordanien;0;0;JO;10428241;116
29-01-2020;Jordanien;0;0;JO;10428241;116
30-01-2020;Jordanien;0;0;JO;10428241;116
31-01-2020;Jordanien;0;0;JO;10428241;116
01-02-2020;Jordanien;0;0;JO;10428241;116
02-02-2020;Jordanien;0;0;JO;10428241;116
03-02-2020;Jordanien;0;0;JO;10428241;116
04-02-2020;Jordanien;0;0;JO;10428241;116
05-02-2020;Jordanien;0;0;JO;10428241;116
06-02-2020;Jordanien;0;0;JO;10428241;116
07-02-2020;Jordanien;0;0;JO;10428241;116
08-02-2020;Jordanien;0;0;JO;10428241;116
09-02-2020;Jordanien;0;0;JO;10428241;116
10-02-2020;Jordanien;0;0;JO;10428241;116
11-02-2020;Jordanien;0;0;JO;10428241;116
12-02-2020;Jordanien;0;0;JO;10428241;116
13-02-2020;Jordanien;0;0;JO;10428241;116
14-02-2020;Jordanien;0;0;JO;10428241;116
15-02-2020;Jordanien;0;0;JO;10428241;116
16-02-2020;Jordanien;0;0;JO;10428241;116
17-02-2020;Jordanien;0;0;JO;10428241;116
18-02-2020;Jordanien;0;0;JO;10428241;116
19-02-2020;Jordanien;0;0;JO;10428241;116
20-02-2020;Jordanien;0;0;JO;10428241;116
21-02-2020;Jordanien;0;0;JO;10428241;116
22-02-2020;Jordanien;0;0;JO;10428241;116
23-02-2020;Jordanien;0;0;JO;10428241;116
24-02-2020;Jordanien;0;0;JO;10428241;116
25-02-2020;Jordanien;0;0;JO;10428241;116
26-02-2020;Jordanien;0;0;JO;10428241;116
27-02-2020;Jordanien;0;0;JO;10428241;116
28-02-2020;Jordanien;0;0;JO;10428241;116
29-02-2020;Jordanien;0;0;JO;10428241;116
01-03-2020;Jordanien;0;0;JO;10428241;116
02-03-2020;Jordanien;0;0;JO;10428241;116
03-03-2020;Jordanien;1;0;JO;10428241;116
04-03-2020;Jordanien;1;0;JO;10428241;116
05-03-2020;Jordanien;1;0;JO;10428241;116
06-03-2020;Jordanien;1;0;JO;10428241;116
07-03-2020;Jordanien;1;0;JO;10428241;116
08-03-2020;Jordanien;1;0;JO;10428241;116
09-03-2020;Jordanien;1;0;JO;10428241;116
10-03-2020;Jordanien;1;0;JO;10428241;116
11-03-2020;Jordanien;1;0;JO;10428241;116
12-03-2020;Jordanien;1;0;JO;10428241;116
13-03-2020;Jordanien;1;0;JO;10428241;116
14-03-2020;Jordanien;1;0;JO;10428241;116
15-03-2020;Jordanien;8;0;JO;10428241;116
16-03-2020;Jordanien;17;0;JO;10428241;116
17-03-2020;Jordanien;34;0;JO;10428241;116
18-03-2020;Jordanien;52;0;JO;10428241;116
19-03-2020;Jordanien;69;0;JO;10428241;116
20-03-2020;Jordanien;85;0;JO;10428241;116
21-03-2020;Jordanien;85;0;JO;10428241;116
22-03-2020;Jordanien;112;0;JO;10428241;116
23-03-2020;Jordanien;127;0;JO;10428241;116
24-03-2020;Jordanien;154;0;JO;10428241;116
25-03-2020;Jordanien;172;0;JO;10428241;116
26-03-2020;Jordanien;212;0;JO;10428241;116
22-01-2020;Indonesien;0;0;ID;263991379;138
23-01-2020;Indonesien;0;0;ID;263991379;138
24-01-2020;Indonesien;0;0;ID;263991379;138
25-01-2020;Indonesien;0;0;ID;263991379;138
26-01-2020;Indonesien;0;0;ID;263991379;138
27-01-2020;Indonesien;0;0;ID;263991379;138
28-01-2020;Indonesien;0;0;ID;263991379;138
29-01-2020;Indonesien;0;0;ID;263991379;138
30-01-2020;Indonesien;0;0;ID;263991379;138
31-01-2020;Indonesien;0;0;ID;263991379;138
01-02-2020;Indonesien;0;0;ID;263991379;138
02-02-2020;Indonesien;0;0;ID;263991379;138
03-02-2020;Indonesien;0;0;ID;263991379;138
04-02-2020;Indonesien;0;0;ID;263991379;138
05-02-2020;Indonesien;0;0;ID;263991379;138
06-02-2020;Indonesien;0;0;ID;263991379;138
07-02-2020;Indonesien;0;0;ID;263991379;138
08-02-2020;Indonesien;0;0;ID;263991379;138
09-02-2020;Indonesien;0;0;ID;263991379;138
10-02-2020;Indonesien;0;0;ID;263991379;138
11-02-2020;Indonesien;0;0;ID;263991379;138
12-02-2020;Indonesien;0;0;ID;263991379;138
13-02-2020;Indonesien;0;0;ID;263991379;138
14-02-2020;Indonesien;0;0;ID;263991379;138
15-02-2020;Indonesien;0;0;ID;263991379;138
16-02-2020;Indonesien;0;0;ID;263991379;138
17-02-2020;Indonesien;0;0;ID;263991379;138
18-02-2020;Indonesien;0;0;ID;263991379;138
19-02-2020;Indonesien;0;0;ID;263991379;138
20-02-2020;Indonesien;0;0;ID;263991379;138
21-02-2020;Indonesien;0;0;ID;263991379;138
22-02-2020;Indonesien;0;0;ID;263991379;138
23-02-2020;Indonesien;0;0;ID;263991379;138
24-02-2020;Indonesien;0;0;ID;263991379;138
25-02-2020;Indonesien;0;0;ID;263991379;138
26-02-2020;Indonesien;0;0;ID;263991379;138
27-02-2020;Indonesien;0;0;ID;263991379;138
28-02-2020;Indonesien;0;0;ID;263991379;138
29-02-2020;Indonesien;0;0;ID;263991379;138
01-03-2020;Indonesien;0;0;ID;263991379;138
02-03-2020;Indonesien;2;0;ID;263991379;138
03-03-2020;Indonesien;2;0;ID;263991379;138
04-03-2020;Indonesien;2;0;ID;263991379;138
05-03-2020;Indonesien;2;0;ID;263991379;138
06-03-2020;Indonesien;4;0;ID;263991379;138
07-03-2020;Indonesien;4;0;ID;263991379;138
08-03-2020;Indonesien;6;0;ID;263991379;138
09-03-2020;Indonesien;19;0;ID;263991379;138
10-03-2020;Indonesien;27;0;ID;263991379;138
11-03-2020;Indonesien;34;1;ID;263991379;138
12-03-2020;Indonesien;34;1;ID;263991379;138
13-03-2020;Indonesien;69;4;ID;263991379;138
14-03-2020;Indonesien;96;5;ID;263991379;138
15-03-2020;Indonesien;117;5;ID;263991379;138
16-03-2020;Indonesien;134;5;ID;263991379;138
17-03-2020;Indonesien;172;5;ID;263991379;138
18-03-2020;Indonesien;227;19;ID;263991379;138
19-03-2020;Indonesien;311;25;ID;263991379;138
20-03-2020;Indonesien;369;32;ID;263991379;138
21-03-2020;Indonesien;450;38;ID;263991379;138
22-03-2020;Indonesien;514;48;ID;263991379;138
23-03-2020;Indonesien;579;49;ID;263991379;138
24-03-2020;Indonesien;686;55;ID;263991379;138
25-03-2020;Indonesien;790;58;ID;263991379;138
26-03-2020;Indonesien;893;78;ID;263991379;138
22-01-2020;Azerbaijan;0;0;;;
23-01-2020;Azerbaijan;0;0;;;
24-01-2020;Azerbaijan;0;0;;;
25-01-2020;Azerbaijan;0;0;;;
26-01-2020;Azerbaijan;0;0;;;
27-01-2020;Azerbaijan;0;0;;;
28-01-2020;Azerbaijan;0;0;;;
29-01-2020;Azerbaijan;0;0;;;
30-01-2020;Azerbaijan;0;0;;;
31-01-2020;Azerbaijan;0;0;;;
01-02-2020;Azerbaijan;0;0;;;
02-02-2020;Azerbaijan;0;0;;;
03-02-2020;Azerbaijan;0;0;;;
04-02-2020;Azerbaijan;0;0;;;
05-02-2020;Azerbaijan;0;0;;;
06-02-2020;Azerbaijan;0;0;;;
07-02-2020;Azerbaijan;0;0;;;
08-02-2020;Azerbaijan;0;0;;;
09-02-2020;Azerbaijan;0;0;;;
10-02-2020;Azerbaijan;0;0;;;
11-02-2020;Azerbaijan;0;0;;;
12-02-2020;Azerbaijan;0;0;;;
13-02-2020;Azerbaijan;0;0;;;
14-02-2020;Azerbaijan;0;0;;;
15-02-2020;Azerbaijan;0;0;;;
16-02-2020;Azerbaijan;0;0;;;
17-02-2020;Azerbaijan;0;0;;;
18-02-2020;Azerbaijan;0;0;;;
19-02-2020;Azerbaijan;0;0;;;
20-02-2020;Azerbaijan;0;0;;;
21-02-2020;Azerbaijan;0;0;;;
22-02-2020;Azerbaijan;0;0;;;
23-02-2020;Azerbaijan;0;0;;;
24-02-2020;Azerbaijan;0;0;;;
25-02-2020;Azerbaijan;0;0;;;
26-02-2020;Azerbaijan;0;0;;;
27-02-2020;Azerbaijan;0;0;;;
28-02-2020;Azerbaijan;0;0;;;
29-02-2020;Azerbaijan;0;0;;;
01-03-2020;Azerbaijan;3;0;;;
02-03-2020;Azerbaijan;3;0;;;
03-03-2020;Azerbaijan;3;0;;;
04-03-2020;Azerbaijan;3;0;;;
05-03-2020;Azerbaijan;6;0;;;
06-03-2020;Azerbaijan;6;0;;;
07-03-2020;Azerbaijan;9;0;;;
08-03-2020;Azerbaijan;9;0;;;
09-03-2020;Azerbaijan;9;0;;;
10-03-2020;Azerbaijan;11;0;;;
11-03-2020;Azerbaijan;11;0;;;
12-03-2020;Azerbaijan;11;0;;;
13-03-2020;Azerbaijan;15;1;;;
14-03-2020;Azerbaijan;15;1;;;
15-03-2020;Azerbaijan;23;1;;;
16-03-2020;Azerbaijan;28;1;;;
17-03-2020;Azerbaijan;28;1;;;
18-03-2020;Azerbaijan;28;1;;;
19-03-2020;Azerbaijan;44;1;;;
20-03-2020;Azerbaijan;44;1;;;
21-03-2020;Azerbaijan;53;1;;;
22-03-2020;Azerbaijan;65;1;;;
23-03-2020;Azerbaijan;72;1;;;
24-03-2020;Azerbaijan;87;1;;;
25-03-2020;Azerbaijan;93;2;;;
26-03-2020;Azerbaijan;122;3;;;
22-01-2020;Kazakhstan;0;0;;;
23-01-2020;Kazakhstan;0;0;;;
24-01-2020;Kazakhstan;0;0;;;
25-01-2020;Kazakhstan;0;0;;;
26-01-2020;Kazakhstan;0;0;;;
27-01-2020;Kazakhstan;0;0;;;
28-01-2020;Kazakhstan;0;0;;;
29-01-2020;Kazakhstan;0;0;;;
30-01-2020;Kazakhstan;0;0;;;
31-01-2020;Kazakhstan;0;0;;;
01-02-2020;Kazakhstan;0;0;;;
02-02-2020;Kazakhstan;0;0;;;
03-02-2020;Kazakhstan;0;0;;;
04-02-2020;Kazakhstan;0;0;;;
05-02-2020;Kazakhstan;0;0;;;
06-02-2020;Kazakhstan;0;0;;;
07-02-2020;Kazakhstan;0;0;;;
08-02-2020;Kazakhstan;0;0;;;
09-02-2020;Kazakhstan;0;0;;;
10-02-2020;Kazakhstan;0;0;;;
11-02-2020;Kazakhstan;0;0;;;
12-02-2020;Kazakhstan;0;0;;;
13-02-2020;Kazakhstan;0;0;;;
14-02-2020;Kazakhstan;0;0;;;
15-02-2020;Kazakhstan;0;0;;;
16-02-2020;Kazakhstan;0;0;;;
17-02-2020;Kazakhstan;0;0;;;
18-02-2020;Kazakhstan;0;0;;;
19-02-2020;Kazakhstan;0;0;;;
20-02-2020;Kazakhstan;0;0;;;
21-02-2020;Kazakhstan;0;0;;;
22-02-2020;Kazakhstan;0;0;;;
23-02-2020;Kazakhstan;0;0;;;
24-02-2020;Kazakhstan;0;0;;;
25-02-2020;Kazakhstan;0;0;;;
26-02-2020;Kazakhstan;0;0;;;
27-02-2020;Kazakhstan;0;0;;;
28-02-2020;Kazakhstan;0;0;;;
29-02-2020;Kazakhstan;0;0;;;
01-03-2020;Kazakhstan;0;0;;;
02-03-2020;Kazakhstan;0;0;;;
03-03-2020;Kazakhstan;0;0;;;
04-03-2020;Kazakhstan;0;0;;;
05-03-2020;Kazakhstan;0;0;;;
06-03-2020;Kazakhstan;0;0;;;
07-03-2020;Kazakhstan;0;0;;;
08-03-2020;Kazakhstan;0;0;;;
09-03-2020;Kazakhstan;0;0;;;
10-03-2020;Kazakhstan;0;0;;;
11-03-2020;Kazakhstan;0;0;;;
12-03-2020;Kazakhstan;0;0;;;
13-03-2020;Kazakhstan;4;0;;;
14-03-2020;Kazakhstan;6;0;;;
15-03-2020;Kazakhstan;9;0;;;
16-03-2020;Kazakhstan;10;0;;;
17-03-2020;Kazakhstan;33;0;;;
18-03-2020;Kazakhstan;35;0;;;
19-03-2020;Kazakhstan;44;0;;;
20-03-2020;Kazakhstan;49;3;;;
21-03-2020;Kazakhstan;53;0;;;
22-03-2020;Kazakhstan;60;0;;;
23-03-2020;Kazakhstan;62;0;;;
24-03-2020;Kazakhstan;72;0;;;
25-03-2020;Kazakhstan;81;0;;;
26-03-2020;Kazakhstan;111;1;;;
22-01-2020;Dominikanische Republik;0;0;DO;10403761;213
23-01-2020;Dominikanische Republik;0;0;DO;10403761;213
24-01-2020;Dominikanische Republik;0;0;DO;10403761;213
25-01-2020;Dominikanische Republik;0;0;DO;10403761;213
26-01-2020;Dominikanische Republik;0;0;DO;10403761;213
27-01-2020;Dominikanische Republik;0;0;DO;10403761;213
28-01-2020;Dominikanische Republik;0;0;DO;10403761;213
29-01-2020;Dominikanische Republik;0;0;DO;10403761;213
30-01-2020;Dominikanische Republik;0;0;DO;10403761;213
31-01-2020;Dominikanische Republik;0;0;DO;10403761;213
01-02-2020;Dominikanische Republik;0;0;DO;10403761;213
02-02-2020;Dominikanische Republik;0;0;DO;10403761;213
03-02-2020;Dominikanische Republik;0;0;DO;10403761;213
04-02-2020;Dominikanische Republik;0;0;DO;10403761;213
05-02-2020;Dominikanische Republik;0;0;DO;10403761;213
06-02-2020;Dominikanische Republik;0;0;DO;10403761;213
07-02-2020;Dominikanische Republik;0;0;DO;10403761;213
08-02-2020;Dominikanische Republik;0;0;DO;10403761;213
09-02-2020;Dominikanische Republik;0;0;DO;10403761;213
10-02-2020;Dominikanische Republik;0;0;DO;10403761;213
11-02-2020;Dominikanische Republik;0;0;DO;10403761;213
12-02-2020;Dominikanische Republik;0;0;DO;10403761;213
13-02-2020;Dominikanische Republik;0;0;DO;10403761;213
14-02-2020;Dominikanische Republik;0;0;DO;10403761;213
15-02-2020;Dominikanische Republik;0;0;DO;10403761;213
16-02-2020;Dominikanische Republik;0;0;DO;10403761;213
17-02-2020;Dominikanische Republik;0;0;DO;10403761;213
18-02-2020;Dominikanische Republik;0;0;DO;10403761;213
19-02-2020;Dominikanische Republik;0;0;DO;10403761;213
20-02-2020;Dominikanische Republik;0;0;DO;10403761;213
21-02-2020;Dominikanische Republik;0;0;DO;10403761;213
22-02-2020;Dominikanische Republik;0;0;DO;10403761;213
23-02-2020;Dominikanische Republik;0;0;DO;10403761;213
24-02-2020;Dominikanische Republik;0;0;DO;10403761;213
25-02-2020;Dominikanische Republik;0;0;DO;10403761;213
26-02-2020;Dominikanische Republik;0;0;DO;10403761;213
27-02-2020;Dominikanische Republik;0;0;DO;10403761;213
28-02-2020;Dominikanische Republik;0;0;DO;10403761;213
29-02-2020;Dominikanische Republik;0;0;DO;10403761;213
01-03-2020;Dominikanische Republik;1;0;DO;10403761;213
02-03-2020;Dominikanische Republik;1;0;DO;10403761;213
03-03-2020;Dominikanische Republik;1;0;DO;10403761;213
04-03-2020;Dominikanische Republik;1;0;DO;10403761;213
05-03-2020;Dominikanische Republik;1;0;DO;10403761;213
06-03-2020;Dominikanische Republik;2;0;DO;10403761;213
07-03-2020;Dominikanische Republik;2;0;DO;10403761;213
08-03-2020;Dominikanische Republik;5;0;DO;10403761;213
09-03-2020;Dominikanische Republik;5;0;DO;10403761;213
10-03-2020;Dominikanische Republik;5;0;DO;10403761;213
11-03-2020;Dominikanische Republik;5;0;DO;10403761;213
12-03-2020;Dominikanische Republik;5;0;DO;10403761;213
13-03-2020;Dominikanische Republik;5;0;DO;10403761;213
14-03-2020;Dominikanische Republik;11;0;DO;10403761;213
15-03-2020;Dominikanische Republik;11;0;DO;10403761;213
16-03-2020;Dominikanische Republik;11;0;DO;10403761;213
17-03-2020;Dominikanische Republik;21;1;DO;10403761;213
18-03-2020;Dominikanische Republik;21;1;DO;10403761;213
19-03-2020;Dominikanische Republik;34;2;DO;10403761;213
20-03-2020;Dominikanische Republik;72;2;DO;10403761;213
21-03-2020;Dominikanische Republik;112;2;DO;10403761;213
22-03-2020;Dominikanische Republik;202;3;DO;10403761;213
23-03-2020;Dominikanische Republik;245;3;DO;10403761;213
24-03-2020;Dominikanische Republik;312;6;DO;10403761;213
25-03-2020;Dominikanische Republik;392;10;DO;10403761;213
26-03-2020;Dominikanische Republik;488;10;DO;10403761;213
22-01-2020;Iran;0;0;IR;77447168;46
23-01-2020;Iran;0;0;IR;77447168;46
24-01-2020;Iran;0;0;IR;77447168;46
25-01-2020;Iran;0;0;IR;77447168;46
26-01-2020;Iran;0;0;IR;77447168;46
27-01-2020;Iran;0;0;IR;77447168;46
28-01-2020;Iran;0;0;IR;77447168;46
29-01-2020;Iran;0;0;IR;77447168;46
30-01-2020;Iran;0;0;IR;77447168;46
31-01-2020;Iran;0;0;IR;77447168;46
01-02-2020;Iran;0;0;IR;77447168;46
02-02-2020;Iran;0;0;IR;77447168;46
03-02-2020;Iran;0;0;IR;77447168;46
04-02-2020;Iran;0;0;IR;77447168;46
05-02-2020;Iran;0;0;IR;77447168;46
06-02-2020;Iran;0;0;IR;77447168;46
07-02-2020;Iran;0;0;IR;77447168;46
08-02-2020;Iran;0;0;IR;77447168;46
09-02-2020;Iran;0;0;IR;77447168;46
10-02-2020;Iran;0;0;IR;77447168;46
11-02-2020;Iran;0;0;IR;77447168;46
12-02-2020;Iran;0;0;IR;77447168;46
13-02-2020;Iran;0;0;IR;77447168;46
14-02-2020;Iran;0;0;IR;77447168;46
15-02-2020;Iran;0;0;IR;77447168;46
16-02-2020;Iran;0;0;IR;77447168;46
17-02-2020;Iran;0;0;IR;77447168;46
18-02-2020;Iran;0;0;IR;77447168;46
19-02-2020;Iran;2;2;IR;77447168;46
20-02-2020;Iran;5;2;IR;77447168;46
21-02-2020;Iran;18;4;IR;77447168;46
22-02-2020;Iran;28;5;IR;77447168;46
23-02-2020;Iran;43;8;IR;77447168;46
24-02-2020;Iran;61;12;IR;77447168;46
25-02-2020;Iran;95;16;IR;77447168;46
26-02-2020;Iran;139;19;IR;77447168;46
27-02-2020;Iran;245;26;IR;77447168;46
28-02-2020;Iran;388;34;IR;77447168;46
29-02-2020;Iran;593;43;IR;77447168;46
01-03-2020;Iran;978;54;IR;77447168;46
02-03-2020;Iran;1501;66;IR;77447168;46
03-03-2020;Iran;2336;77;IR;77447168;46
04-03-2020;Iran;2922;92;IR;77447168;46
05-03-2020;Iran;3513;107;IR;77447168;46
06-03-2020;Iran;4747;124;IR;77447168;46
07-03-2020;Iran;5823;145;IR;77447168;46
08-03-2020;Iran;6566;194;IR;77447168;46
09-03-2020;Iran;7161;237;IR;77447168;46
10-03-2020;Iran;8042;291;IR;77447168;46
11-03-2020;Iran;9000;354;IR;77447168;46
12-03-2020;Iran;10075;429;IR;77447168;46
13-03-2020;Iran;11364;514;IR;77447168;46
14-03-2020;Iran;12729;611;IR;77447168;46
15-03-2020;Iran;13938;724;IR;77447168;46
16-03-2020;Iran;14991;853;IR;77447168;46
17-03-2020;Iran;16169;988;IR;77447168;46
18-03-2020;Iran;17361;1135;IR;77447168;46
19-03-2020;Iran;18407;1284;IR;77447168;46
20-03-2020;Iran;19644;1433;IR;77447168;46
21-03-2020;Iran;20610;1556;IR;77447168;46
22-03-2020;Iran;21638;1685;IR;77447168;46
23-03-2020;Iran;23049;1812;IR;77447168;46
24-03-2020;Iran;24811;1934;IR;77447168;46
25-03-2020;Iran;27017;2077;IR;77447168;46
26-03-2020;Iran;29406;2234;IR;77447168;46
22-01-2020;Ecuador;0;0;EC;15737878;55
23-01-2020;Ecuador;0;0;EC;15737878;55
24-01-2020;Ecuador;0;0;EC;15737878;55
25-01-2020;Ecuador;0;0;EC;15737878;55
26-01-2020;Ecuador;0;0;EC;15737878;55
27-01-2020;Ecuador;0;0;EC;15737878;55
28-01-2020;Ecuador;0;0;EC;15737878;55
